Second/Sea/0.jpg,9211,74.8335,5.8167,17.928,37.1345,7.4922,10.3018
Second/Sea/1.jpg,3581,38.9112,16.0701,19.3087,73.1413,2.1822,-3.3075
Second/Sea/2.jpg,1058,73.17,-15.8047,-18.9405,42.4745,-0.3348,12.2915
Second/Sea/3.jpg,2129,50.4519,-20.1263,-19.9193,77.2118,-3.1608,3.1463
Second/Sea/4.jpg,2280,79.3542,0.6282,4.1068,46.7763,-7.6067,-5.3083
Second/Sea/5.jpg,621,82.6007,-2.9106,-5.0342,25.9817,-0.173,4.3015
Second/Sea/6.jpg,1523,89.2421,-7.7827,-12.3112,61.6131,-9.6103,-27.9684
Second/Sea/7.jpg,4312,43.979,11.1013,6.3901,85.3868,4.152,-2.2883
Second/Sea/8.jpg,388,38.3655,-19.0519,-13.6005,72.3126,-2.931,7.2873
Second/Sea/9.jpg,0,33.1252,17.4585,-51.8709,78.1032,-10.1556,-15.5332
Second/Sea/10.jpg,5,85.8079,-2.6754,-4.1453,20.4721,-0.4884,-1.1518
Second/Sea/11.jpg,7,68.4906,1.5295,-19.3215,46.2896,-14.4958,-18.1175
Second/Sea/12.jpg,1,38.9045,-8.7065,-9.4504,71.0387,-0.7401,-18.2471
Second/Sea/13.jpg,15,76.6652,-1.1511,6.6878,46.5999,-6.3676,-30.7309
Second/Sea/14.jpg,4,93.4075,-4.2496,3.5244,59.867,-9.4535,-34.0023
Second/Sea/15.jpg,3,78.8315,-4.9543,-19.5643,15.9862,-5.5189,6.4406
Second/Sea/16.jpg,8,21.9118,0.7941,-11.5819,61.0604,8.0027,20.3187
Second/Sea/17.jpg,4,60.215,-6.5417,-37.207,76.5561,-2.7091,-18.9367
Second/Sea/18.jpg,7,48.7807,0.1531,27.5766,22.5389,3.1235,24.4736
Second/Sea/19.jpg,6,18.2593,-1.7352,-8.2601,71.563,-9.8175,-21.5824
Second/Sea/20.jpg,3,65.5626,-29.4709,-14.0385,84.4824,-3.4735,8.0233
Second/Sea/21.jpg,6,73.48,0.3065,-17.1883,35.5582,4.2037,-11.0213
Second/Sea/22.jpg,4,67.3198,-6.1121,-18.5727,43.2144,-9.5997,-4.2453
Second/Sea/23.jpg,13,27.8065,0.0019,-0.0042,85.6558,0.0046,-0.0091
Second/Sea/24.jpg,6,77.9506,-7.1001,-13.3754,24.3123,31.6135,-57.5536
Second/Sea/25.jpg,5,75.5096,0.3134,2.2056,22.8795,12.8181,6.1358
Second/Sea/26.jpg,11,73.5806,0.0419,-7.823,31.0454,2.8894,-1.1076
Second/Sea/27.jpg,18,76.8404,-11.8715,-6.9582,26.7191,39.9656,28.4327
Second/Sea/28.jpg,25,61.2425,36.4372,45.664,83.1538,-7.9675,-19.3113
Second/Sea/29.jpg,7,39.8463,-17.4689,12.475,74.1447,-15.4912,-8.3087
Second/Sea/30.jpg,13,22.6426,-11.7447,-9.6088,71.7153,-30.2001,-17.1896
Second/Sea/31.jpg,4,44.5163,-8.8937,-20.1089,67.8965,-0.4373,-21.3319
Second/Sea/32.jpg,9,81.1944,-0.2966,-12.068,52.3453,-2.1497,-16.4454
Second/Sea/33.jpg,26,27.3548,12.9262,-43.7566,62.5225,-2.5226,-24.7295
Second/Sea/34.jpg,15,49.256,-7.3214,-21.4708,93.4554,-1.2574,5.2323
Second/Sea/35.jpg,28,81.1481,-1.3953,-1.1346,22.6879,1.0129,0.2095
Second/Sea/36.jpg,9,67.6532,-31.2747,48.2507,15.0217,-14.7501,16.5194
Second/Sea/37.jpg,18,38.5084,-9.5781,11.7188,68.8066,-6.3123,-16.0428
Second/Sea/38.jpg,31,52.2365,-26.3704,-13.1493,82.056,2.8899,5.9796
Second/Sea/39.jpg,6,32.8514,3.1082,11.784,56.4266,-3.996,-28.9076
Second/Sea/40.jpg,51,60.992,-2.3051,-20.6531,36.6856,-4.0495,-16.4886
Second/Sea/41.jpg,11,73.7772,-10.0525,-13.0489,34.4629,-9.9334,10.4796
Second/Sea/42.jpg,9,19.9515,0.3561,-1.0409,73.2401,-3.1213,-10.7601
Second/Sea/43.jpg,37,14.8647,-1.4321,-12.675,81.6366,-5.1358,-11.4829
Second/Sea/44.jpg,15,87.6342,-7.3564,-0.5142,27.7476,-15.0082,17.1022
Second/Sea/45.jpg,3,68.272,0.4108,-21.6781,31.959,-8.3038,-9.738
Second/Sea/46.jpg,16,75.6237,-4.4371,-13.8948,26.1323,-2.5352,-11.1653
Second/Sea/47.jpg,34,19.3189,0.6555,5.7972,76.9637,-2.2562,-2.1545
Second/Sea/48.jpg,27,86.3337,-3.2926,-7.3617,37.5884,0.9966,1.6232
Second/Sea/49.jpg,17,90.6035,0.0532,-3.3863,49.9764,-9.8016,-7.241
Second/Sea/50.jpg,29,80.0573,-2.8409,10.2669,19.5452,2.3542,8.175
Second/Sea/51.jpg,74,66.4923,-13.2402,-25.4656,86.2594,-4.6247,-4.9962
Second/Sea/52.jpg,10,13.77,1.3911,-14.8371,67.0589,-3.1623,-19.0556
Second/Sea/53.jpg,31,38.9314,11.124,15.0483,65.4012,-21.0015,-22.0599
Second/Sea/54.jpg,5,75.6477,-3.5216,2.628,45.3395,-6.7252,-0.1731
Second/Sea/55.jpg,20,15.8196,-3.9527,17.9064,71.5357,-11.7541,38.8662
Second/Sea/56.jpg,9,71.4747,-21.0303,-36.5352,87.5863,-15.8583,-18.1093
Second/Sea/57.jpg,28,80.2502,0.5805,0.4764,36.7895,6.8044,8.3706
Second/Sea/58.jpg,44,44.5134,15.5577,-40.4164,73.5629,-1.2998,4.1999
Second/Sea/59.jpg,6,84.8791,-10.5245,-11.1525,27.2524,0.8257,-10.4954
Second/Sea/60.jpg,6,77.4591,-1.2558,-12.4429,50.6551,-2.736,-21.9147
Second/Sea/61.jpg,16,92.1288,-6.5169,-1.0682,39.002,-0.7904,5.2764
Second/Sea/62.jpg,19,81.1344,-5.5356,-4.4035,31.6383,-5.2828,-6.1795
Second/Sea/63.jpg,16,71.4522,-24.4253,-15.8198,27.7875,-7.1303,15.4627
Second/Sea/64.jpg,35,33.1271,-0.902,-17.836,70.7124,-6.8122,-23.4274
Second/Sea/65.jpg,11,36.9456,4.7557,-20.3619,70.9201,-5.6209,-12.3826
Second/Sea/66.jpg,2,36.4648,-27.0975,23.6081,81.2242,-15.0345,3.0541
Second/Sea/67.jpg,18,21.0754,1.618,17.6948,84.4698,-6.6579,-3.0271
Second/Sea/68.jpg,19,73.6287,-33.479,-21.8102,40.1368,-23.4568,-9.7901
Second/Sea/69.jpg,1,70.1779,4.6685,9.0333,29.8109,8.9511,5.5106
Second/Sea/70.jpg,11,40.1163,0.3975,10.0195,73.826,-4.3526,-4.614
Second/Sea/71.jpg,24,33.3069,-5.5569,-20.4095,85.1361,-3.5175,-6.83
Second/Sea/72.jpg,9,76.1718,-6.6287,-4.3443,43.6803,-7.0464,-1.199
Second/Sea/73.jpg,21,83.1335,0.2393,-2.3861,27.967,-0.4871,0.4458
Second/Sea/74.jpg,42,99.7602,-0.2785,-0.0541,51.504,-11.5777,-30.649
Second/Sea/75.jpg,55,59.3578,-8.0992,-23.568,71.2345,20.5904,31.2117
Second/Sea/76.jpg,19,39.7208,-7.2884,-0.1644,66.4353,1.2815,8.9076
Second/Sea/77.jpg,12,93.274,-4.7119,-5.9729,47.9934,-0.2441,-11.6918
Second/Sea/78.jpg,19,77.9824,-6.4264,-0.3418,23.5181,0.9993,16.5035
Second/Sea/79.jpg,118,69.6107,-6.1534,-22.0094,6.7801,-0.5908,-3.8228
Second/Sea/80.jpg,19,2.7216,-0.3882,-1.6769,71.0764,-5.5414,-24.9571
Second/Sea/81.jpg,17,82.3094,-7.1107,-1.063,64.8172,-14.2879,-31.6893
Second/Sea/82.jpg,62,79.646,-4.7894,-3.6266,36.2187,3.4045,6.714
Second/Sea/83.jpg,39,79.9355,-4.2287,-13.172,39.7397,-12.2686,3.7867
Second/Sea/84.jpg,14,47.2103,38.3501,50.3748,90.2052,-5.5504,13.3416
Second/Sea/85.jpg,40,7.8993,0.5863,3.2752,65.9437,-15.7934,3.789
Second/Sea/86.jpg,15,30.7361,-9.9001,13.0555,79.2466,-10.0228,-11.6298
Second/Sea/87.jpg,15,24.3947,-7.9545,10.2331,84.8376,-6.5588,-3.765
Second/Sea/88.jpg,5,22.8747,-4.2191,-2.1613,63.7355,-1.793,-15.8071
Second/Sea/89.jpg,10,12.7586,8.1628,-6.3514,58.3052,3.9499,26.1344
Second/Sea/90.jpg,2,71.0237,-7.2694,-21.1933,80.6787,-6.0039,-16.9507
Second/Sea/91.jpg,7,72.2825,2.004,-24.0151,41.3888,9.3149,26.4482
Second/Sea/92.jpg,28,14.4876,-2.8003,6.7063,63.2285,6.3525,23.6557
Second/Sea/93.jpg,190,68.8739,2.8161,12.5182,21.0257,3.1668,2.5264
Second/Sea/94.jpg,25,76.9937,-26.0682,12.9347,58.9043,-18.8731,55.0941
Second/Sea/95.jpg,12,71.7693,-12.2301,-18.0713,29.6624,10.1811,-34.4945
Second/Sea/96.jpg,5,35.2336,-15.3436,-2.3987,73.9525,-19.8522,-0.6911
Second/Sea/97.jpg,21,35.6956,-0.0399,-1.3515,75.8221,0.3663,8.3123
Second/Sea/98.jpg,16,91.1459,-7.632,-5.1611,60.7494,-21.8056,-22.49
Second/Sea/99.jpg,22,73.757,-5.3813,-2.6128,44.4913,-17.5873,-12.6866
Second/Sea/100.jpg,23,74.3947,-3.765,-5.9051,15.0163,-1.4159,3.6257
Second/Sea/101.jpg,49,47.8851,-13.5796,-27.3632,80.1108,-6.3645,-4.1141
Second/Sea/102.jpg,14,91.0395,-11.9754,-11.4916,57.568,-13.3194,-29.9648
Second/Sea/103.jpg,25,47.1528,-3.2407,-39.7206,63.7901,-14.2125,-29.1759
Second/Sea/104.jpg,352,53.1222,4.1834,-39.0282,22.8671,4.6436,-23.777
Second/Sea/105.jpg,22,66.5198,-3.4263,-39.1268,44.6618,5.9287,26.191
Second/Sea/106.jpg,41,66.1622,-1.3988,-22.789,18.1651,-3.4342,1.2698
Second/Sea/107.jpg,93,49.1241,-9.7597,-22.3391,58.1629,-1.7779,-51.1254
Second/Sea/108.jpg,20,29.5081,-2.8489,-0.1986,62.3595,-12.4046,-5.166
Second/Sea/109.jpg,22,61.7689,-3.5435,3.9958,90.8044,-4.3382,-1.7378
Second/Sea/110.jpg,12,74.9257,-8.0115,-7.1261,17.4388,-0.9571,-1.2674
Second/Sea/111.jpg,32,35.0518,-4.6655,-12.6471,74.251,2.2198,13.7942
Second/Sea/112.jpg,8,87.0729,-11.0768,-16.5849,44.6621,-3.7114,-30.8783
Second/Sea/113.jpg,52,68.7794,-7.7368,-24.1168,29.8275,5.4639,-34.8963
Second/Sea/114.jpg,5,85.5073,-0.5176,-4.9125,34.0307,-5.9877,-1.5817
Second/Sea/115.jpg,18,61.7676,-8.5345,2.5851,44.6187,-11.5273,-20.0344
Second/Sea/116.jpg,12,67.8193,-9.4221,-4.9458,25.101,-1.719,0.047
Second/Sea/117.jpg,14,31.7353,-14.3492,24.8153,70.1334,-16.9953,10.368
Second/Sea/118.jpg,8,52.7986,-3.9306,4.8803,73.8747,-4.175,-2.442
Second/Sea/119.jpg,175,70.4145,13.8056,36.5102,33.3832,7.0726,13.3797
Second/Sea/120.jpg,5,82.2809,-4.2689,-2.9394,38.9793,-5.5245,0.1082
Second/Sea/121.jpg,4,48.0289,-14.2548,-4.7436,85.3602,-5.7691,-6.9676
Second/Sea/122.jpg,23,32.9126,-3.2011,-25.5247,84.5139,-7.7637,-13.2488
Second/Sea/123.jpg,25,49.5141,-3.6913,-21.5259,74.9935,-3.8381,-11.8088
Second/Sea/124.jpg,18,71.4187,-12.6562,-18.6714,21.9144,-8.6056,-8.8336
Second/Sea/125.jpg,43,39.277,-1.1714,-5.7853,85.862,2.903,-6.4393
Second/Sea/126.jpg,37,60.9707,-3.4253,-20.3542,28.2302,-1.3487,-3.9767
Second/Sea/127.jpg,33,34.8451,-6.4442,-10.8992,76.4363,-11.6133,-15.4563
Second/Sea/128.jpg,9,23.2609,-1.1027,-10.3835,73.5874,-5.0085,-10.1708
Second/Sea/129.jpg,18,88.7385,-4.2053,-8.529,52.9947,-11.8303,-29.2812
Second/Sea/130.jpg,33,60.3317,19.8793,23.4162,20.0803,3.9247,2.4749
Second/Sea/131.jpg,54,34.3114,-6.2604,-15.4691,73.38,-2.1666,-7.1693
Second/Sea/132.jpg,61,84.2613,-0.8042,-8.15,53.8335,-0.0239,-19.8547
Second/Sea/133.jpg,38,75.0954,-3.3804,4.8785,46.4143,-10.0818,5.109
Second/Sea/134.jpg,32,49.4288,-6.9186,0.7475,75.812,-2.3628,6.3481
Second/Sea/135.jpg,3,71.5182,-0.2173,1.8743,19.2496,0.6878,-1.4025
Second/Sea/136.jpg,10,75.4765,-14.0691,-6.4126,41.9715,-5.4555,-24.7043
Second/Sea/137.jpg,17,52.0249,0.4305,-35.5587,25.3292,-6.4168,11.7985
Second/Sea/138.jpg,18,37.8238,-2.6071,-5.0058,70.7361,-2.8278,4.8954
Second/Sea/139.jpg,8,28.8251,-13.0497,3.5813,61.3588,-6.2494,15.8507
Second/Sea/140.jpg,30,28.9638,-12.6426,1.722,88.4673,-3.2452,-0.517
Second/Sea/141.jpg,257,41.3585,7.6675,19.6017,91.8756,0.8638,3.2117
Second/Sea/142.jpg,42,76.298,-5.3033,-14.271,37.9885,10.2534,0.1233
Second/Sea/143.jpg,16,57.8061,3.3703,-9.8808,12.6772,1.0225,-4.7795
Second/Sea/144.jpg,70,65.0216,-21.6075,-25.7391,33.7519,-9.1701,-22.8437
Second/Sea/145.jpg,54,74.3722,-1.2356,-13.3052,35.9997,7.5629,-32.9553
Second/Sea/146.jpg,25,42.304,12.7045,-45.4491,73.1798,2.319,-29.73
Second/Sea/147.jpg,31,93.8954,-0.1502,3.2662,26.6497,4.3157,-6.1833
Second/Sea/148.jpg,17,80.4506,-22.3618,-9.6809,17.9805,-10.9549,-0.8184
Second/Sea/149.jpg,10,18.3601,3.8184,-4.1434,83.7323,-2.0445,-2.9506
